enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
461,265,4,2024-07-31,2024-12-14,82,3.0,Positive
462,147,16,2023-06-16,2023-08-20,18,2.0,Neutral
463,14,7,2024-06-29,2024-11-09,61,2.0,Negative
464,163,8,2022-10-21,2022-12-03,21,1.6,Positive
465,60,3,2024-04-28,2024-08-28,19,3.3,Neutral
466,354,7,2023-05-30,2023-09-03,60,2.8,Negative
467,111,8,2024-02-03,2024-03-04,9,3.4,Negative
468,354,10,2024-03-07,2024-05-11,32,3.3,Negative
469,163,9,2023-06-17,2023-07-24,85,1.4,Positive
470,263,18,2023-02-06,2023-04-27,40,1.7,Neutral
471,233,3,2024-02-02,2024-04-10,2,3.4,Negative
472,467,19,2024-09-01,2025-01-21,80,3.6,Negative
473,325,7,2023-06-09,2023-10-29,53,3.0,Neutral
474,488,24,2023-09-19,2024-01-06,78,4.2,Positive
475,339,15,2024-03-08,2024-06-07,54,1.8,Neutral
476,47,21,2024-03-03,2024-08-17,21,3.5,Negative
477,320,10,2023-10-26,2023-12-18,52,1.8,Negative
478,495,11,2023-03-14,2023-07-20,19,4.7,Positive
479,91,1,2024-01-29,2024-03-23,36,4.0,Positive
480,480,5,2023-08-17,2024-01-15,30,1.2,Positive
481,455,11,2024-06-25,2024-12-03,38,2.2,Positive
482,102,3,2023-08-27,2023-12-09,8,3.6,Negative
483,428,3,2024-03-19,2024-06-16,66,1.2,Positive
484,355,18,2023-07-23,2024-01-11,81,4.2,Positive
485,74,14,2023-05-25,2023-10-25,34,4.3,Positive
486,294,6,2022-11-02,2022-12-24,24,2.8,Negative
487,263,18,2024-05-05,2024-07-02,95,2.8,Positive
488,94,15,2022-10-30,2022-12-26,40,1.8,Neutral
489,331,1,2023-04-11,2023-08-11,62,1.9,Neutral
490,232,18,2024-04-01,2024-08-26,52,4.2,Positive
491,485,24,2022-10-19,2023-01-01,73,1.2,Positive
492,188,12,2023-02-03,2023-07-18,87,3.5,Positive
493,104,9,2024-05-10,2024-07-21,3,3.6,Negative
494,101,13,2023-01-10,2023-04-30,43,2.3,Neutral
495,176,11,2023-07-23,2023-09-03,12,1.7,Negative
496,70,17,2023-09-29,2023-12-31,78,2.4,Negative
497,100,2,2023-04-24,2023-09-08,43,1.6,Neutral
498,325,19,2023-03-16,2023-05-02,48,1.1,Neutral
499,22,1,2023-08-05,2023-10-10,44,3.1,Negative
500,62,13,2024-03-19,2024-07-04,6,4.7,Positive
501,98,17,2024-06-05,2024-09-18,90,3.5,Negative
502,438,7,2023-01-04,2023-03-14,73,4.3,Positive
503,218,9,2023-07-02,2023-08-20,32,3.1,Negative
504,361,1,2022-12-30,2023-05-24,27,4.7,Positive
505,265,14,2023-01-04,2023-04-22,88,2.4,Negative
506,294,10,2023-09-20,2023-11-10,30,1.8,Neutral
507,461,9,2024-02-16,2024-03-18,10,2.1,Neutral
508,355,2,2023-06-11,2023-07-21,34,4.4,Positive
509,189,11,2024-05-08,2024-09-28,6,3.1,Negative
510,488,9,2024-05-17,2024-07-01,97,1.7,Neutral
511,469,4,2023-08-10,2023-12-09,100,3.3,Negative
512,139,15,2024-03-24,2024-06-24,89,3.9,Neutral
513,212,21,2024-08-25,2024-10-06,67,1.2,Neutral
514,88,21,2024-04-26,2024-08-20,63,4.2,Positive
515,38,16,2023-04-03,2023-09-12,65,4.9,Positive
516,104,10,2023-12-03,2024-02-27,26,4.0,Positive
517,48,21,2022-12-08,2023-03-14,35,4.1,Positive
518,431,18,2023-10-06,2024-04-02,37,4.4,Positive
519,147,18,2022-11-18,2023-01-29,8,3.9,Negative
520,393,15,2022-12-15,2023-04-06,32,3.2,Negative
521,63,11,2024-07-31,2024-09-14,69,3.9,Neutral
522,95,7,2024-01-08,2024-06-05,65,3.5,Positive
523,440,5,2022-12-13,2023-04-25,96,2.9,Negative
524,87,12,2023-06-03,2023-07-15,2,4.6,Positive
525,135,3,2024-05-07,2024-08-02,93,1.1,Positive
526,104,8,2023-06-11,2023-10-06,32,4.6,Positive
527,343,24,2024-09-19,2024-10-20,27,2.4,Neutral
528,180,2,2024-02-04,2024-03-05,13,2.1,Neutral
529,427,23,2023-04-30,2023-08-01,85,3.1,Neutral
530,431,17,2023-04-19,2023-06-20,59,2.9,Positive
531,56,13,2024-07-06,2024-08-22,100,2.8,Negative
532,443,11,2024-02-10,2024-06-04,19,4.9,Positive
533,96,10,2023-04-14,2023-07-09,59,1.9,Negative
534,87,24,2024-04-22,2024-05-30,25,3.5,Neutral
535,241,18,2023-11-10,2024-01-05,39,1.1,Positive
536,271,3,2023-11-01,2024-02-27,17,2.7,Neutral
537,153,5,2023-07-03,2023-10-04,77,3.4,Positive
538,469,4,2024-02-28,2024-04-11,48,2.1,Negative
539,409,14,2024-04-03,2024-05-08,90,2.7,Neutral
540,98,13,2023-10-31,2024-04-12,11,1.3,Negative
541,47,15,2023-07-27,2023-10-29,50,1.8,Negative
542,85,11,2022-11-17,2023-01-24,24,1.2,Neutral
543,210,24,2024-08-04,2024-12-31,99,2.3,Positive
544,263,18,2023-01-11,2023-06-04,94,4.5,Positive
545,15,23,2023-07-25,2023-12-13,54,3.0,Neutral
546,72,7,2024-07-14,2024-08-19,25,4.6,Positive
547,340,14,2024-05-28,2024-07-03,71,3.6,Negative
548,265,8,2024-01-04,2024-02-05,72,1.6,Positive
549,76,21,2023-03-17,2023-06-20,9,3.5,Positive
550,104,17,2024-06-22,2024-11-30,42,1.2,Neutral
551,488,2,2022-11-10,2023-01-31,62,3.2,Positive
552,44,8,2024-05-20,2024-10-07,23,1.4,Positive
553,151,24,2024-09-01,2024-12-17,77,3.3,Positive
554,133,1,2024-09-21,2024-11-22,92,4.2,Positive
555,498,4,2023-10-23,2024-03-20,35,3.3,Negative
556,263,12,2024-10-05,2025-03-11,79,2.0,Negative
557,49,18,2023-05-20,2023-10-15,11,4.4,Positive
558,305,12,2023-03-07,2023-05-28,56,2.3,Negative
559,139,6,2023-04-06,2023-05-22,94,3.9,Negative
560,218,4,2024-08-27,2024-10-09,90,1.5,Negative
561,429,18,2024-04-11,2024-08-30,70,1.9,Negative
562,426,14,2024-01-04,2024-05-26,77,4.1,Positive
563,233,3,2024-08-24,2025-02-01,82,4.3,Positive
564,256,9,2024-02-10,2024-07-06,10,4.5,Positive
565,301,16,2023-09-13,2024-01-28,29,4.5,Positive
566,409,4,2024-10-03,2025-01-02,62,2.3,Neutral
567,10,15,2024-05-06,2024-10-13,79,2.9,Negative
568,429,17,2023-12-15,2024-02-23,83,3.0,Neutral
569,54,7,2023-10-19,2024-04-14,45,3.2,Positive
570,164,1,2024-08-02,2024-11-06,32,1.5,Positive
571,104,22,2024-06-11,2024-10-05,4,2.3,Neutral
572,67,7,2022-11-04,2022-12-15,89,2.7,Negative
573,366,15,2023-01-11,2023-03-19,80,1.2,Neutral
574,223,16,2024-09-23,2025-01-28,65,1.4,Negative
575,121,12,2023-11-15,2024-03-14,82,2.5,Negative
576,162,8,2024-01-23,2024-03-22,62,4.8,Positive
577,294,15,2023-06-02,2023-10-12,21,4.1,Positive
578,164,18,2023-03-27,2023-07-22,17,3.8,Negative
579,374,19,2023-06-10,2023-10-23,25,2.0,Negative
580,139,1,2023-06-03,2023-10-20,29,3.9,Neutral
581,471,4,2023-04-02,2023-06-19,3,3.0,Negative
582,354,11,2024-04-18,2024-08-30,2,3.6,Positive
583,459,18,2023-03-20,2023-05-18,29,4.5,Positive
584,23,5,2024-01-31,2024-04-26,4,2.7,Positive
585,332,22,2022-10-19,2023-02-10,38,3.9,Positive
586,79,14,2023-03-04,2023-07-10,97,1.6,Positive
587,480,5,2024-03-08,2024-04-16,6,2.0,Negative
588,363,16,2023-12-26,2024-03-03,93,4.6,Positive
589,15,16,2023-12-02,2024-03-11,66,2.6,Negative
590,102,13,2023-06-19,2023-09-13,97,4.8,Positive
591,489,22,2023-08-22,2024-01-30,17,4.3,Positive
592,149,2,2022-12-03,2023-03-07,18,1.5,Positive
593,202,10,2022-12-12,2023-06-06,59,4.8,Positive
594,27,20,2024-01-26,2024-06-10,40,2.2,Negative
595,23,14,2023-11-25,2024-01-21,74,4.5,Positive
596,287,2,2023-12-17,2024-06-07,74,2.5,Positive
597,455,11,2024-04-09,2024-05-23,49,3.3,Negative
598,409,1,2024-08-04,2024-09-15,94,1.2,Positive
599,54,20,2023-08-30,2023-10-16,1,3.6,Positive
600,331,1,2023-06-25,2023-10-22,15,1.2,Negative
601,263,8,2023-07-23,2023-11-09,100,4.7,Positive
602,208,20,2024-03-24,2024-08-28,47,1.1,Neutral
603,132,15,2023-08-14,2024-01-27,46,1.5,Negative
604,480,21,2023-04-26,2023-09-15,49,2.1,Neutral
605,277,6,2023-11-10,2024-01-08,33,4.4,Positive
606,452,23,2023-01-24,2023-04-02,0,1.1,Negative
607,122,4,2023-01-04,2023-04-24,59,4.8,Positive
608,86,2,2023-10-16,2024-03-29,54,4.0,Positive
609,312,3,2024-08-01,2025-01-12,17,4.8,Positive
610,54,2,2023-03-10,2023-05-19,48,2.9,Negative
611,163,23,2023-04-10,2023-07-07,28,3.7,Positive
612,47,2,2023-12-06,2024-03-30,39,2.4,Negative
613,178,24,2024-07-07,2024-08-27,54,3.9,Negative
614,177,14,2024-07-27,2024-10-09,82,2.4,Positive
615,131,15,2024-05-26,2024-10-06,45,2.7,Negative
616,126,10,2023-06-22,2023-12-15,89,2.6,Negative
617,100,19,2023-12-20,2024-04-05,82,2.7,Positive
618,229,1,2023-02-28,2023-06-09,33,4.4,Positive
619,305,18,2024-05-05,2024-09-02,34,1.5,Negative
620,77,17,2024-05-03,2024-07-28,70,1.9,Positive
621,499,18,2024-04-17,2024-06-05,55,4.6,Positive
622,355,17,2024-09-04,2024-11-09,39,2.2,Negative
623,68,8,2023-01-11,2023-03-08,2,3.0,Negative
624,133,14,2023-10-16,2023-11-28,55,2.3,Positive
625,263,4,2023-09-22,2024-01-03,81,2.1,Negative
626,74,14,2023-03-12,2023-05-02,66,2.8,Neutral
627,287,13,2023-10-11,2023-11-28,49,2.1,Negative
628,177,15,2023-09-14,2023-10-14,85,1.0,Neutral
629,7,20,2023-09-28,2024-03-25,52,4.5,Positive
630,471,10,2023-04-22,2023-09-26,40,3.9,Positive
631,427,10,2024-10-05,2024-12-24,4,2.7,Negative
632,391,23,2024-08-27,2024-10-18,39,3.3,Positive
633,20,14,2023-08-22,2023-09-27,37,3.0,Positive
634,93,21,2023-07-20,2024-01-04,100,3.0,Positive
635,293,10,2024-05-31,2024-07-24,45,3.2,Negative
636,316,9,2023-09-22,2024-03-20,87,3.0,Positive
637,91,3,2024-01-27,2024-06-12,40,5.0,Positive
638,47,3,2023-03-27,2023-09-23,72,3.7,Positive
639,47,10,2023-01-12,2023-06-14,3,4.3,Positive
640,123,13,2023-02-19,2023-07-27,83,4.6,Positive
641,326,24,2023-04-19,2023-10-09,26,2.4,Positive
642,447,14,2023-12-21,2024-04-25,48,1.5,Positive
643,334,7,2023-09-03,2024-02-27,72,2.5,Positive
644,210,18,2023-03-07,2023-04-11,72,3.9,Positive
645,438,13,2023-03-27,2023-08-13,23,4.4,Positive
646,326,19,2023-02-28,2023-07-23,11,1.3,Neutral
647,368,16,2023-11-11,2024-04-28,75,4.2,Positive
648,309,17,2024-09-20,2024-12-11,10,2.0,Positive
649,312,13,2024-01-08,2024-03-17,89,1.9,Positive
650,133,23,2024-08-17,2024-12-04,64,3.1,Positive
651,54,14,2024-01-31,2024-03-15,77,4.2,Positive
652,163,9,2023-08-26,2023-11-12,75,3.8,Positive
653,276,11,2023-08-20,2023-11-30,55,4.8,Positive
654,227,1,2024-08-21,2025-01-13,70,4.5,Positive
655,395,11,2023-07-31,2024-01-14,22,3.3,Negative
656,435,5,2023-04-13,2023-06-13,65,2.7,Neutral
657,322,18,2022-11-22,2023-02-18,77,1.5,Neutral
658,311,17,2024-02-26,2024-03-31,98,4.3,Positive
659,416,5,2023-11-03,2024-03-27,41,1.5,Neutral
660,182,22,2022-11-12,2023-04-18,41,2.3,Neutral
661,276,10,2024-10-09,2025-01-11,83,1.4,Neutral
662,47,24,2024-03-20,2024-05-29,46,4.9,Positive
663,188,17,2024-09-19,2025-01-13,48,3.3,Positive
664,241,7,2024-01-30,2024-03-05,8,2.8,Negative
665,263,3,2023-08-06,2023-11-13,95,1.8,Positive
666,118,13,2024-02-06,2024-04-02,86,3.8,Negative
667,100,22,2023-07-04,2023-09-11,10,1.3,Positive
668,354,12,2023-09-26,2024-01-25,7,5.0,Positive
669,361,11,2023-03-28,2023-06-29,90,2.0,Negative
670,335,9,2024-01-03,2024-06-14,65,3.6,Positive
671,425,20,2023-05-01,2023-10-25,67,2.3,Positive
672,49,4,2024-01-24,2024-06-24,98,3.9,Positive
673,455,16,2023-01-22,2023-05-24,66,2.6,Negative
674,189,10,2023-09-08,2024-03-02,17,3.5,Negative
675,383,22,2023-10-23,2024-02-01,17,2.9,Positive
676,121,21,2023-05-25,2023-08-25,95,2.2,Negative
677,493,19,2023-10-13,2024-03-02,71,4.0,Positive
678,302,8,2024-07-26,2024-12-08,89,4.0,Positive
679,467,3,2024-05-10,2024-07-09,84,5.0,Positive
680,386,16,2024-09-03,2025-01-27,14,4.7,Positive
681,311,17,2024-01-29,2024-06-02,99,2.2,Neutral
682,71,1,2024-05-02,2024-08-23,72,2.8,Negative
683,78,16,2024-04-07,2024-08-17,37,1.5,Neutral
684,265,1,2023-02-01,2023-04-06,74,4.0,Positive
685,144,8,2023-11-29,2024-02-18,94,4.7,Positive
686,181,22,2024-02-04,2024-04-11,83,4.4,Positive
687,144,18,2022-11-06,2023-01-23,61,3.8,Positive
688,354,18,2023-12-11,2024-02-23,6,3.9,Positive
689,68,18,2023-10-01,2023-11-08,33,2.9,Negative
690,28,15,2023-03-12,2023-07-01,46,4.4,Positive
691,431,22,2023-12-30,2024-03-20,41,4.7,Positive
692,104,22,2023-07-01,2023-12-02,41,4.7,Positive
693,252,9,2024-01-03,2024-04-19,91,2.4,Neutral
694,363,22,2024-05-28,2024-09-30,81,4.1,Positive
695,240,8,2023-04-23,2023-06-21,80,2.7,Positive
696,388,13,2024-08-19,2024-09-19,57,1.2,Negative
697,421,16,2022-11-14,2022-12-15,21,4.1,Positive
698,395,20,2024-07-01,2024-10-17,31,3.3,Negative
699,127,17,2023-03-05,2023-05-12,3,1.7,Negative
700,431,15,2023-11-18,2024-02-03,23,2.9,Negative
701,94,4,2024-06-09,2024-07-21,25,4.5,Positive
702,189,8,2023-10-28,2024-03-13,86,1.6,Positive
703,438,15,2023-09-28,2023-12-12,5,1.5,Negative
704,104,20,2023-12-15,2024-03-04,32,4.9,Positive
705,35,24,2024-01-12,2024-05-06,27,4.4,Positive
706,252,20,2022-11-22,2023-04-11,44,2.4,Negative
707,369,21,2023-02-07,2023-05-30,11,2.3,Negative
708,151,2,2024-01-10,2024-05-06,87,2.7,Positive
709,488,4,2024-01-24,2024-04-10,74,3.3,Neutral
710,276,15,2024-05-28,2024-07-23,76,2.7,Neutral
711,423,4,2023-10-21,2023-11-26,37,3.6,Negative
712,77,23,2023-09-27,2023-11-17,78,3.9,Positive
713,27,22,2024-10-05,2025-03-31,66,2.9,Negative
714,211,21,2024-08-01,2024-12-14,65,3.3,Negative
715,444,19,2024-02-26,2024-08-19,75,3.4,Neutral
716,133,20,2024-01-29,2024-05-26,51,3.9,Negative
717,311,3,2023-10-29,2024-02-02,32,4.6,Positive
718,274,24,2023-01-31,2023-06-29,68,4.3,Positive
719,443,21,2023-02-20,2023-08-10,61,3.3,Negative
720,227,9,2023-06-23,2023-08-03,8,1.8,Neutral
721,22,23,2023-10-29,2024-03-22,6,4.0,Positive
722,271,8,2024-07-20,2025-01-14,27,1.7,Negative
723,61,10,2023-01-14,2023-03-28,88,1.3,Neutral
724,44,21,2024-05-06,2024-10-08,84,2.5,Negative
725,56,23,2024-04-03,2024-09-11,71,2.2,Neutral
726,121,4,2022-10-22,2023-03-16,18,4.1,Positive
727,5,7,2024-07-28,2024-09-02,37,2.6,Negative
728,449,24,2023-05-01,2023-06-14,23,4.9,Positive
729,35,10,2023-04-11,2023-07-29,49,3.2,Negative
730,103,7,2023-09-18,2024-01-13,6,1.2,Positive
731,48,24,2023-09-20,2023-12-10,86,1.7,Negative
732,440,4,2024-04-11,2024-08-16,90,2.5,Positive
733,28,12,2022-12-06,2023-01-15,45,1.6,Negative
734,204,11,2024-07-18,2024-10-21,60,1.3,Neutral
735,239,8,2023-07-04,2023-12-06,5,2.8,Positive
736,400,15,2023-03-03,2023-06-11,46,3.9,Negative
737,27,18,2024-09-09,2024-11-01,66,3.4,Negative
738,130,23,2022-11-21,2022-12-31,63,1.7,Positive
739,181,19,2023-10-30,2024-01-30,10,2.3,Neutral
740,293,4,2024-09-02,2024-11-20,32,4.6,Positive
741,263,10,2024-07-22,2024-11-02,88,4.2,Positive
742,355,22,2023-09-30,2023-12-21,88,2.0,Negative
743,7,11,2022-12-04,2023-03-26,44,1.5,Neutral
744,312,12,2023-07-20,2023-10-05,42,1.4,Positive
745,488,15,2023-03-10,2023-04-19,46,1.0,Negative
746,102,23,2024-06-21,2024-08-20,0,1.5,Neutral
747,121,8,2024-09-01,2024-11-09,19,4.1,Positive
748,363,5,2024-04-09,2024-09-19,4,3.3,Positive
749,283,21,2023-07-11,2023-11-26,86,3.9,Neutral
750,8,6,2022-12-24,2023-03-02,23,1.1,Negative
751,443,20,2022-11-09,2023-01-17,22,3.4,Positive
752,294,13,2023-09-11,2023-12-29,90,2.8,Negative
753,387,10,2022-10-27,2022-12-06,19,4.0,Positive
754,77,7,2024-03-23,2024-08-23,93,2.5,Positive
755,15,2,2024-09-19,2024-10-22,98,3.6,Neutral
756,153,1,2022-12-22,2023-05-24,78,3.3,Positive
757,437,16,2024-08-23,2024-12-12,3,1.9,Neutral
758,382,9,2023-08-09,2023-09-17,45,2.3,Neutral
759,226,13,2023-10-27,2024-02-20,66,3.1,Neutral
760,311,2,2023-11-27,2024-01-21,53,2.3,Negative
761,425,7,2023-05-22,2023-08-05,98,2.4,Neutral
762,444,22,2023-07-20,2023-12-14,59,1.7,Negative
763,379,14,2024-09-27,2025-01-19,44,1.7,Neutral
764,461,21,2023-05-07,2023-09-01,80,3.5,Neutral
765,200,14,2023-07-27,2023-12-16,35,4.4,Positive
766,456,11,2024-07-11,2024-10-07,7,2.2,Neutral
767,495,11,2023-11-10,2024-03-10,14,3.9,Neutral
768,157,20,2024-07-21,2024-09-30,8,3.9,Negative
769,226,9,2023-01-02,2023-03-17,21,3.7,Neutral
770,100,6,2024-09-28,2024-10-31,69,1.8,Negative
771,172,2,2024-04-26,2024-09-18,56,5.0,Positive
772,41,19,2023-07-23,2024-01-18,20,1.6,Positive
773,93,4,2023-09-08,2023-11-11,67,2.8,Negative
774,497,11,2023-05-11,2023-09-14,58,3.7,Negative
775,51,23,2022-12-02,2023-01-20,87,2.6,Positive
776,297,12,2023-05-16,2023-08-20,100,2.1,Neutral
777,420,20,2024-04-01,2024-06-21,72,2.6,Neutral
778,381,7,2023-04-11,2023-09-11,35,2.6,Negative
779,130,19,2023-08-19,2023-12-05,87,2.9,Negative
780,10,2,2023-02-21,2023-07-25,21,1.6,Positive
781,154,20,2023-08-24,2024-02-02,82,4.6,Positive
782,382,21,2024-05-20,2024-07-03,69,3.6,Negative
783,239,23,2023-11-23,2024-04-10,75,4.2,Positive
784,469,16,2023-01-03,2023-06-02,29,4.3,Positive
785,104,6,2023-10-24,2024-04-12,26,1.9,Neutral
786,144,22,2023-03-04,2023-05-31,61,3.2,Negative
787,311,14,2023-06-02,2023-09-20,79,3.3,Positive
788,341,20,2023-11-26,2024-03-07,50,4.6,Positive
789,195,1,2023-09-03,2024-01-07,23,4.8,Positive
790,187,18,2024-05-27,2024-11-08,93,3.7,Negative
791,5,15,2023-06-30,2023-08-10,29,4.4,Positive
792,443,9,2023-04-09,2023-07-20,28,2.9,Negative
793,34,19,2023-07-10,2023-09-27,22,2.5,Negative
794,493,4,2023-06-11,2023-09-26,14,1.9,Negative
795,433,20,2022-10-29,2023-02-01,24,2.8,Neutral
796,461,18,2024-03-31,2024-07-18,12,3.6,Neutral
797,267,7,2023-04-05,2023-05-23,91,1.5,Positive
798,133,16,2023-07-31,2023-12-23,94,2.2,Negative
799,377,9,2023-07-17,2023-11-11,37,4.2,Positive
800,43,7,2023-04-09,2023-09-24,3,2.3,Negative
801,158,11,2023-05-18,2023-11-06,66,4.8,Positive
802,104,7,2022-11-09,2023-01-29,24,5.0,Positive
803,44,15,2024-02-27,2024-07-08,32,4.5,Positive
804,480,12,2024-04-09,2024-07-22,52,1.3,Negative
805,178,7,2023-02-05,2023-07-29,15,3.5,Positive
806,377,20,2023-03-05,2023-08-10,25,4.7,Positive
807,383,19,2024-10-04,2024-12-16,20,4.3,Positive
808,131,12,2023-05-03,2023-07-22,51,1.1,Negative
809,104,22,2024-09-27,2025-01-14,57,1.3,Neutral
810,461,10,2024-05-30,2024-11-05,79,4.0,Positive
811,405,9,2024-09-11,2024-11-20,16,2.1,Neutral
812,443,9,2024-01-18,2024-05-01,48,1.6,Positive
813,369,6,2023-01-25,2023-06-10,21,5.0,Positive
814,163,10,2022-11-28,2023-03-20,8,1.4,Positive
815,413,8,2024-05-20,2024-11-06,0,2.8,Positive
816,15,18,2024-07-07,2024-09-06,47,4.3,Positive
817,122,23,2024-07-05,2024-12-01,1,3.3,Negative
818,131,4,2024-01-19,2024-03-10,92,4.0,Positive
819,61,8,2022-10-16,2023-04-02,44,3.7,Positive
820,478,3,2023-06-22,2023-12-04,93,1.2,Neutral
821,238,21,2024-09-07,2024-12-05,50,3.8,Negative
822,483,2,2024-01-15,2024-04-15,73,3.4,Neutral
823,26,2,2024-08-02,2024-10-07,56,4.4,Positive
824,102,2,2024-06-11,2024-08-24,15,4.1,Positive
825,249,2,2024-03-14,2024-04-23,48,3.4,Positive
826,453,17,2023-05-17,2023-08-06,45,2.4,Positive
827,51,16,2023-04-15,2023-09-23,13,1.7,Neutral
828,326,24,2023-12-10,2024-02-10,16,2.9,Positive
829,384,21,2022-11-23,2023-03-24,14,2.7,Positive
830,415,20,2024-02-02,2024-05-06,63,3.1,Negative
831,102,22,2023-05-19,2023-07-16,34,4.4,Positive
832,177,21,2023-12-02,2024-04-19,85,4.6,Positive
833,499,6,2024-07-20,2024-08-30,28,4.1,Positive
834,188,19,2024-01-07,2024-06-12,47,2.0,Neutral
835,96,1,2024-02-01,2024-05-03,54,1.6,Neutral
836,41,13,2024-01-31,2024-04-07,82,2.1,Negative
837,153,22,2023-02-16,2023-04-30,9,1.2,Positive
838,178,11,2024-03-16,2024-05-28,0,1.3,Negative
839,250,17,2023-08-03,2023-11-10,23,4.1,Positive
840,467,17,2023-09-13,2024-01-23,70,2.2,Positive
841,460,15,2023-11-09,2024-01-27,9,3.0,Neutral
842,96,8,2024-08-11,2024-11-17,3,3.7,Negative
843,5,10,2024-08-07,2024-11-13,44,2.3,Neutral
844,152,5,2023-08-17,2024-01-26,27,4.1,Positive
845,287,17,2024-02-07,2024-03-17,54,3.2,Neutral
846,418,8,2024-03-01,2024-08-05,25,1.2,Neutral
847,312,1,2023-03-05,2023-07-27,2,4.4,Positive
848,86,1,2022-11-08,2023-02-27,8,3.2,Negative
849,495,20,2023-05-09,2023-09-27,39,4.0,Positive
850,163,13,2024-06-08,2024-09-15,42,4.2,Positive
851,284,20,2023-05-17,2023-08-10,48,2.4,Negative
852,440,10,2022-12-15,2023-03-11,98,2.8,Positive
853,178,23,2024-01-16,2024-06-21,97,1.8,Neutral
854,395,22,2023-11-05,2024-04-19,25,4.6,Positive
855,447,1,2023-12-04,2024-01-27,25,3.5,Positive
856,87,2,2024-02-25,2024-05-29,3,3.5,Negative
857,361,13,2023-03-13,2023-05-01,80,1.2,Positive
858,336,20,2024-03-31,2024-07-02,30,3.4,Negative
859,284,15,2024-07-06,2024-11-11,87,4.7,Positive
860,492,23,2024-05-06,2024-10-19,67,2.1,Positive
861,455,3,2024-08-23,2024-12-16,74,1.4,Neutral
862,320,2,2024-02-23,2024-03-29,34,4.6,Positive
863,104,7,2023-07-18,2023-12-28,11,4.9,Positive
864,341,14,2023-04-10,2023-08-11,20,2.6,Positive
865,135,20,2024-08-01,2024-10-22,98,4.2,Positive
866,104,22,2024-06-25,2024-11-11,7,1.0,Negative
867,20,20,2023-02-10,2023-06-07,75,1.4,Positive
868,34,5,2023-10-21,2024-03-11,86,3.8,Negative
869,93,4,2022-12-22,2023-06-06,12,1.1,Positive
870,334,19,2023-07-24,2023-11-18,3,3.9,Positive
871,26,9,2024-06-07,2024-10-24,75,1.2,Neutral
872,284,1,2023-05-07,2023-07-11,2,2.7,Positive
873,48,8,2023-12-08,2024-04-24,22,4.1,Positive
874,272,21,2023-02-16,2023-06-01,78,4.5,Positive
875,103,16,2023-10-03,2023-12-23,9,1.3,Neutral
876,265,17,2024-08-27,2025-02-14,5,2.6,Negative
877,78,4,2023-05-17,2023-07-04,1,3.2,Neutral
878,27,23,2023-08-25,2023-10-23,15,1.6,Positive
879,311,9,2023-12-27,2024-06-24,25,3.6,Positive
880,154,9,2024-06-25,2024-09-19,94,2.9,Positive
881,154,4,2024-09-25,2025-02-07,96,1.6,Negative
882,62,7,2024-07-25,2025-01-15,19,1.2,Positive
883,259,18,2024-03-15,2024-06-06,83,4.9,Positive
884,172,16,2023-05-14,2023-11-05,78,4.0,Positive
885,259,7,2022-11-23,2023-01-26,66,4.8,Positive
886,163,9,2022-12-08,2023-03-18,29,3.1,Negative
887,276,18,2023-03-22,2023-08-30,54,1.8,Neutral
888,91,1,2023-01-21,2023-06-07,51,4.0,Positive
889,142,6,2024-03-30,2024-08-18,46,3.2,Negative
890,263,1,2024-01-09,2024-03-16,16,3.3,Positive
891,28,11,2023-07-03,2023-11-21,48,2.6,Positive
892,255,6,2023-07-14,2023-08-13,27,2.8,Positive
893,22,22,2023-12-09,2024-01-28,0,1.6,Negative
894,493,2,2024-03-02,2024-04-04,43,3.7,Neutral
895,127,22,2023-03-22,2023-04-27,37,4.8,Positive
896,400,20,2023-05-21,2023-10-20,15,5.0,Positive
897,135,23,2023-01-16,2023-05-05,7,1.5,Negative
898,96,11,2024-06-13,2024-11-22,53,2.7,Positive
899,280,3,2024-09-24,2024-12-16,76,2.5,Positive
900,413,9,2024-02-07,2024-04-06,69,1.1,Neutral
901,120,7,2023-03-07,2023-08-28,33,1.5,Negative
902,4,17,2024-02-11,2024-04-17,20,3.1,Positive
903,149,17,2023-05-22,2023-10-02,86,2.7,Negative
904,163,19,2024-06-14,2024-08-13,29,2.1,Negative
905,495,13,2023-09-16,2023-11-27,1,1.8,Negative
906,479,18,2023-11-07,2024-02-20,11,2.1,Negative
907,479,4,2023-09-08,2024-01-10,75,3.7,Negative
908,320,9,2024-02-15,2024-05-11,13,2.9,Negative
909,126,5,2023-10-13,2024-01-04,28,2.2,Neutral
910,304,1,2024-01-15,2024-06-15,21,1.9,Positive
911,94,10,2023-02-15,2023-05-16,52,4.5,Positive
912,255,6,2022-11-25,2023-04-10,62,2.0,Neutral
913,326,20,2023-04-19,2023-07-15,19,4.4,Positive
914,361,2,2024-03-01,2024-05-07,20,2.5,Negative
915,189,22,2024-06-16,2024-11-29,33,2.0,Negative
916,398,13,2024-03-07,2024-08-21,33,3.4,Negative
917,257,14,2023-06-11,2023-07-29,18,1.7,Neutral
918,204,8,2023-09-30,2024-01-07,2,3.8,Negative
919,7,6,2023-09-14,2024-02-12,20,3.5,Positive
920,274,17,2023-05-21,2023-11-12,76,2.8,Positive
921,258,2,2022-10-21,2023-01-09,46,3.3,Negative
922,21,13,2024-03-24,2024-05-09,8,4.2,Positive
